ID Posla;Šifra KO;Ime KO;Občina;Številka stavbe;Številka dela stavbe;Parcelna številka za geolokacijo;Interna oznaka dela stavbe;Evidentiranost dela stavbe;Naselje;Ulica;Hišna številka;Dodatek HŠ;Številka stanovanja ali poslovnega prostora;Vrsta dela stavbe;Leto izgradnje dela stavbe;Stavba je dokončana;Gradbena faza;Novogradnja;Prodana površina;Prodani delež dela stavbe;Prodana površina dela stavbe;Prodana uporabna površina dela stavbe;Nadstropje dela stavbe;Število zunanjih parkirnih mest;Atrij;Površina atrija;Opombe o nepremičnini;Dejanska raba dela stavbe;Lega dela stavbe v stavbi;Število sob;Površina dela stavbe;Uporabna površina;Prostori dela stavbe;Pogodbena cena dela stavbe;Stopnja DDV dela stavbe
809381;653;KOŠAKI;MARIBOR;1018;11;;;1;MARIBOR;KOŠAŠKI DOL;51;B;11;2;2022;1;;;130,1;1/1;;;;;0;;;2 - stanovanje;pritličje;;130,1;65,8; bivalni prostor | odprta terasa, balkon, loža;;
810125;388;ROGOZNICA;PTUJ;310;1;;;1;;;;;;13;1930;1;;;61,5;1/1;;;;;0;;;28 - pomožni kmetijski del stavbe;pritličje;;61,5;61,5; kmetijski prostor;;
812499;2668;GOJŠKA PLANINA;KAMNIK;15;1;;;1;;;;;;13;1975;1;;;48,8;239/190800;;;;;0;;;27 - hlev;pritličje;;48,8;48,8; kmetijski prostor;;
811599;1739;ZGORNJA ŠIŠKA;LJUBLJANA;6757;111;;;1;LJUBLJANA;MARTINA KRPANA ULICA;5;;111;2;1961;1;;;59,4;1/1;;;;;0;;;2 - stanovanje;nadstropje;;59,4;54,2; bivalni prostor | klet;;
811430;1418;LUKOVEK;TREBNJE;760;1;;;1;GRADIŠČE PRI TREBNJEM;GRADIŠČE PRI TREBNJEM;124;;;1;1994;1;;;76;1/1;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;pritličje;;76;36; bivalni prostor | klet | odprta terasa, balkon, loža;;
808343;400;PTUJ;PTUJ;5375;35;;;1;;;;;;3;2023;1;;1;15,3;1/1;;;;;0;;;16 - garažno parkirno mesto;klet;;15,3;15,3; garažni parkirni prostor;;
808560;809;ZGORNJA GORTINA;MUTA;109;1;;;1;GORTINA;GORTINA;24;;1;2;1990;1;;;107,8;1/1;;;;;0;;;2 - stanovanje;klet;;107,8;72,8; bivalni prostor | klet;;
812078;1077;CELJE;CELJE;1331;13;;;1;CELJE;PREŠERNOVA ULICA;27;;;14;1960;1;;;21;1/1;;;;;0;;;33 - klet;klet;;20,6;20,6; klet;;
812102;1838;LITIJA;LITIJA;117;2;;;1;LITIJA;PODKRAJ;2;;2;1;1870;1;;;258,6;1/1;;;;;0;;;2 - stanovanje;pritličje;;258,6;250; bivalni prostor;;
808794;1838;LITIJA;LITIJA;82;4;;;1;LITIJA;LEVSTIKOVA ULICA;8;;4;2;1937;1;;;48;164/1000;;;;;0;;;2 - stanovanje;pritličje;;46,1;46,1; bivalni prostor;;
811165;959;ŠOŠTANJ;ŠOŠTANJ;381;12;;;1;ŠOŠTANJ;AŠKERČEVA CESTA;3;B;12;2;1963;1;;;85,1;1/1;;;;;0;;;2 - stanovanje;nadstropje;;85,1;67,7; bivalni prostor | klet | odprta terasa, balkon, loža;;
809594;1839;JABLANICA;ŠMARTNO PRI LITIJI;107;1;;;1;GRADIŠČE PRI LITIJI;GRADIŠČE PRI LITIJI;28;;;12;1991;1;;;20,1;1/1;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;pritličje;;20,1;20,1; bivalni prostor;;
809288;1871;TRBOVLJE;TRBOVLJE;2519;2;;;1;;;;;;14;1900;1;;;4;1/1;;;;;0;;;33 - klet;pritličje;;4;4; klet;;
811107;681;POBREŽJE;MARIBOR;247;1;;;1;MARIBOR;ZRKOVSKA CESTA;104;;;1;1890;1;;;80;1/1;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;nadstropje;;80;71,6; bivalni prostor | klet;;
812390;2332;KOSTANJEVICA NA KRASU;MIREN-KOSTANJEVICA;20;2;;;1;KOSTANJEVICA NA KRASU;KOSTANJEVICA NA KRASU;20;;;13;1928;1;;;40;1/3;;;;;0;;;29 - del stavbe za spravilo pridelka;pritličje;;40;40; kmetijski prostor;;
809165;2630;PIRAN;PIRAN;24;3;;;1;PIRAN;GREGORČIČEVA ULICA;50;;3;2;1969;1;;;25,4;1/1;;;;;0;;;2 - stanovanje;nadstropje;;25,4;25,4; bivalni prostor;;
811179;1121;ZBELOVSKA GORA;SLOVENSKE KONJICE;752;1;;;1;ZBELOVSKA GORA;ZBELOVSKA GORA;147;;;1;1983;1;;;88;1/1;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;pritličje;;88;62,9; bivalni prostor | klet | odprta terasa, balkon, loža;;
808343;400;PTUJ;PTUJ;5375;112;;;1;PTUJ;POTRČEVA CESTA;56;;112;2;2023;1;;1;73,6;1/1;;;;;0;;;2 - stanovanje;nadstropje;;80,5;73,6; bivalni prostor | odprta terasa, balkon, loža | shramba, sušilnica, pralnica;;
808587;974;PRELSKA;VELENJE;240;1;;;1;;;;;;13;1988;1;;;315;1/2;;;;;0;;;29 - del stavbe za spravilo pridelka;pritličje;;720;720; kmetijski prostor;;
812499;2668;GOJŠKA PLANINA;KAMNIK;18;1;;;1;;;;;;13;1970;1;;;40,5;239/190800;;;;;0;;;33 - klet;;;40,5;40,5; klet;;
809185;1723;VIČ;LJUBLJANA;1482;3;;;1;LJUBLJANA;ROŽNA DOLINA, CESTA IV;20;;3;2;1900;1;;;60,4;1/4;;;;;0;;;2 - stanovanje;nadstropje;;60,4;60,4; bivalni prostor;;
812204;400;PTUJ;PTUJ;132;13;;;1;PTUJ;OSOJNIKOVA CESTA;3;;13;5;1995;1;;;42;1/1;;;;;0;;;9 - poslovni del stavbe;nadstropje;;42;42; poslovni prostor;;
812499;2668;GOJŠKA PLANINA;KAMNIK;42;1;;;1;;;;;;13;1953;1;;;102,5;239/190800;;;;;0;;;27 - hlev;pritličje;;102,5;102,5; kmetijski prostor;;
809714;1075;OSTROŽNO;CELJE;1588;1;;;1;;;;;;13;1949;1;;;24,4;1/1;;;;;0;;;28 - pomožni kmetijski del stavbe;pritličje;;24,4;24,4; kmetijski prostor;;
811333;1349;DOVŠKO;KRŠKO;433;1;;;1;;;;;;4;1960;1;;;750;1/1;;;;;0;;;15 - garaža;pritličje;;750;750; garaža;;
812729;367;GRAJENŠČAK;PTUJ;104;1;;;1;GRAJENŠČAK;GRAJENŠČAK;51;C;;1;1988;1;;;44,9;1/1;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;pritličje;;44,9;28,7; bivalni prostor | klet;;
808633;2432;DUTOVLJE;SEŽANA;772;1;;;1;DUTOVLJE;DUTOVLJE;153;;1;2;2017;1;;;129,1;1/1;;;;;0;;;47 - stanovanje v dvostanovanjski stavbi;pritličje;;129,1;106,7; bivalni prostor | odprta terasa, balkon, loža | shramba, sušilnica, pralnica;;
813360;1725;AJDOVŠČINA;LJUBLJANA;1516;22;;;1;;;;;;3;2022;1;;1;12,7;1/1;;;;;0;;;16 - garažno parkirno mesto;klet;;12,7;12,7; garažni parkirni prostor;;
810940;1737;TABOR;LJUBLJANA;2028;12;;;1;LJUBLJANA;VIDOVDANSKA CESTA;4;;12;2;2022;1;;1;96;1/1;;;;;0;;;2 - stanovanje;nadstropje;;96;73,9; bivalni prostor | odprta terasa, balkon, loža;;
808723;1626;GORIČA VAS;RIBNICA;1160;16;;;1;HROVAČA;HROVAČA;80;;16;2;2010;1;;;74,8;1/2;;;;;0;;;2 - stanovanje;nadstropje;;74,8;66,3; bivalni prostor | klet | odprta terasa, balkon, loža;;
810262;582;ŠTRIHOVEC;ŠENTILJ;436;1;;;1;ŠENTILJ V SLOV. GORICAH;NOVA ULICA;8;;1;2;2023;1;;1;98,4;512/10000;;;;;0;;;2 - stanovanje;pritličje;;98,4;55,3; bivalni prostor | klet | odprta terasa, balkon, loža;;
811096;1908;PODGORJE;KAMNIK;291;6;;;1;KAMNIK;JAKOPIČEVA ULICA;18;;2;2;1948;1;;;97,4;1/1;;;;;0;;;2 - stanovanje;nadstropje;;97,4;61,1; bivalni prostor | klet | odprta terasa, balkon, loža;;
809170;1844;VODICE;LITIJA;109;1;;;1;GABROVKA;GABROVKA;40;;;1;1897;1;;;71,7;1/1;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;pritličje;;71,7;63,7; bivalni prostor | klet;;
811393;1772;SLAPE;LJUBLJANA;2652;115;;;1;;;;;115;4;1991;1;;;13,1;1/1;;;;;0;;;15 - garaža;nadstropje;;13,1;13,1; garaža;;
811199;2707;BEVŠKO;TRBOVLJE;50;1;;;1;;;;;;13;1960;1;;;28,8;1/1;;;;;0;;;27 - hlev;pritličje;;28,8;28,8; kmetijski prostor;;
811689;2558;PREŠNICA;HRPELJE-KOZINA;81;1;;;1;;;;;;13;1800;1;;;142,2;1/1;;;;;0;;;33 - klet;;;142,2;142,2; klet;;
812721;1959;DOMŽALE;DOMŽALE;5557;321;;;1;;;;;135;3;2003;1;;;12,5;1/1;;;;;0;;;16 - garažno parkirno mesto;nadstropje;;12,5;12,5; garažni parkirni prostor;;
811272;1207;BRECLJEVO;ŠMARJE PRI JELŠAH;39;1;;;1;;;;;;14;1900;1;;;78,3;1/2;;;;;0;;;28 - pomožni kmetijski del stavbe;pritličje;;78,3;78,3; kmetijski prostor;;
812037;1736;BRINJE I;LJUBLJANA;1539;6;;;1;LJUBLJANA;DUNAJSKA CESTA;159;;6;4;2004;1;;;12;1/1;;;;;0;;;16 - garažno parkirno mesto;klet;;12;12; garažni parkirni prostor;;
808528;676;PEKRE;MARIBOR;1930;1;;;1;PEKRE;ULICA DUŠANA SENČARJA;56;;;1;2023;0;3;1;260,9;1/1;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;pritličje;;260,9;173,2; bivalni prostor | garaža | odprta terasa, balkon, loža;;
813396;1725;AJDOVŠČINA;LJUBLJANA;596;270;;;1;;;;;;3;2023;1;;1;13,7;1/1;;;;;0;;;16 - garažno parkirno mesto;klet;;13,7;13,7; garažni parkirni prostor;;
810094;53;BODONCI;PUCONCI;481;1;;;1;BODONCI;BODONCI;1;;;1;1975;1;;;186;1/1;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;pritličje;;186;78,8; bivalni prostor | garaža | klet | odprta terasa, balkon, loža;;
811771;2316;VRTOJBA;ŠEMPETER-VRTOJBA;9;1;;;1;VRTOJBA;GRIČI;14;;;1;1922;1;;;206;1/1728;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;pritličje;;206;52,8; bivalni prostor | klet;;
811572;1705;PRESERJE;BREZOVICA;827;1;;;1;PRESERJE;PRESERJE;37;E;;1;2011;1;;;324,3;3/5;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;pritličje;;324,3;181; bivalni prostor | garaža | klet | odprta terasa, balkon, loža | shramba, sušilnica, pralnica;;
811339;1707;IŠKA VAS;IG;897;1;;;1;;;;;;4;2011;1;;;32,8;1/4;;;;;0;;;15 - garaža;pritličje;;32,8;32,8; garaža;;
808653;659;TABOR;MARIBOR;2791;1;;;1;;;;;;4;1967;1;;;16;1/1;;;;;0;;;15 - garaža;pritličje;;16;16; garaža;;
812276;2100;KRANJ;KRANJ;253;17;;;1;KRANJ;GRADNIKOVA ULICA;5;;17;2;1960;1;;;46,1;1/1;;;;;0;;;2 - stanovanje;nadstropje;;46,1;38,6; bivalni prostor | klet | odprta terasa, balkon, loža;;
808560;809;ZGORNJA GORTINA;MUTA;109;5;;;1;;;;;;14;1990;1;;;14;1/1;;;;;0;;;37 - skupni komunikacijski prostor;pritličje;;14;14; skupni komunikacijski prostor;;
811824;658;KOROŠKA VRATA;MARIBOR;897;4;;;1;MARIBOR;KAMNIŠKA ULICA;2;;4;2;1905;1;;;121,2;1/1;;;;;0;;;2 - stanovanje;nadstropje;;121,2;86,6; bivalni prostor | klet | odprta terasa, balkon, loža;;
810375;1422;TREBNJE;TREBNJE;1573;80;;;1;TREBNJE;GLAVARJEVA ULICA;9;;80;2;2007;1;;;97,4;1/1;;;;;0;;;2 - stanovanje;nadstropje;;97,4;78,9; bivalni prostor;;
811115;1321;LESKOVEC;KRŠKO;1089;1;;;1;LESKOVEC PRI KRŠKEM;ULICA ANKE SALMIČEVE;78;;;1;1880;1;;;200;6/20;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;pritličje;;200;34,6; bivalni prostor | klet;;
808343;400;PTUJ;PTUJ;5375;106;;;1;PTUJ;POTRČEVA CESTA;56;;106;2;2023;1;;1;55,5;1/1;;;;;0;;;2 - stanovanje;nadstropje;;62,4;55,5; bivalni prostor | odprta terasa, balkon, loža | shramba, sušilnica, pralnica;;
812312;1723;VIČ;LJUBLJANA;1306;3;;;1;LJUBLJANA;ROŽNA DOLINA, CESTA XIII;5;;3;1;1930;1;;;92,2;1/8;;;;;0;;;2 - stanovanje;pritličje;;92,2;73,8; bivalni prostor | klet | odprta terasa, balkon, loža;;
813167;1994;DOBROVA;LJUBLJANA;2781;1;;;1;;;;;;4;2000;1;;;13,7;1/1;;;;;0;;;15 - garaža;;;;;-;;
808960;1696;RUDNIK;ŠKOFLJICA;1902;3;;;1;LAVRICA;DOLENJSKA CESTA;373;;3;2;1967;1;;;41,8;1/1;;;;;0;;;2 - stanovanje;klet;;41,8;33,5; bivalni prostor | klet | odprta terasa, balkon, loža;;
809086;665;RUŠE;RUŠE;1643;4;;;1;RUŠE;ULICA ČRNKOVIH;1;;4;2;1977;1;;;59,4;1/1;;;;;0;;;2 - stanovanje;nadstropje;;59,4;51,3; bivalni prostor | klet | zaprta terasa, balkon, loža;;
813199;2605;KOPER;KOPER;1621;1;;;1;KOPER;KOPALIŠKO NABREŽJE;2;;1;9;1965;1;;;132,6;1/2;;;;;0;;;7 - prehrambni gostinski obrat;;;;;-;;
812327;680;TEZNO;MARIBOR;1690;1;;;1;MARIBOR;SLEKOVČEVA ULICA;5;;;1;1936;1;;;90;1/1;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;pritličje;;90;81; bivalni prostor | shramba, sušilnica, pralnica;;
809967;2631;PORTOROŽ;PIRAN;3339;2;;;1;;;;;;14;1986;1;;;12;1/1;;;;;0;;;28 - pomožni kmetijski del stavbe;pritličje;;12;12; kmetijski prostor;;
812352;1739;ZGORNJA ŠIŠKA;LJUBLJANA;6986;173;;;1;;;;;173;14;2020;1;;;3,2;1/1;;;;;0;;;33 - klet;klet;;3,2;3,2; klet;;
808498;529;JUROVSKI DOL;SVETI JURIJ V SLOVENSKIH GORICAH;455;11;;;1;JUROVSKI DOL;JUROVSKI DOL;115;A;11;2;2022;1;;1;66,8;1/1;;;;;0;;;2 - stanovanje;nadstropje;;66,8;58,4; bivalni prostor | odprta terasa, balkon, loža | shramba, sušilnica, pralnica;;
813405;1739;ZGORNJA ŠIŠKA;LJUBLJANA;7025;76;;;1;LJUBLJANA;CELOVŠKA CESTA;178;;76;2;2023;1;;1;52,5;1/1;;;;;0;;;2 - stanovanje;nadstropje;;52,5;42,8; bivalni prostor | klet | odprta terasa, balkon, loža;;
812499;2668;GOJŠKA PLANINA;KAMNIK;2;1;;;1;;;;;;13;1945;1;;;12;239/190800;;;;;0;;;27 - hlev;pritličje;;12;12; kmetijski prostor;;
808989;2102;KOKRICA;KRANJ;1388;2;;;1;;;;;;13;1930;1;;;14,1;1/2;;;;;0;;;28 - pomožni kmetijski del stavbe;pritličje;;14,1;14,1; kmetijski prostor;;
812782;1738;DRAVLJE;LJUBLJANA;1348;36;;;1;LJUBLJANA;BRILEJEVA ULICA;6;;56;2;1982;1;;;91,9;1/1;;;;;0;;;2 - stanovanje;nadstropje;;91,9;86,4; bivalni prostor | klet | odprta terasa, balkon, loža;;
811830;707;HOTINJA VAS;HOČE-SLIVNICA;291;1;;;1;HOTINJA VAS;HOTINJSKA CESTA;58;;;1;1970;1;;;233;1/1;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;pritličje;;233;127,4; bivalni prostor | garaža | klet | odprta terasa, balkon, loža;;
809819;632;SPODNJI SLEMEN;SELNICA OB DRAVI;558;1;;;1;SPODNJI SLEMEN;SPODNJI SLEMEN;44;G;;1;1994;1;;;185,5;1/1;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;pritličje;;185,5;134,7; bivalni prostor | garaža | klet | odprta terasa, balkon, loža;;
811477;2261;GORENJA TREBUŠA;TOLMIN;3;1;;;1;GORENJA TREBUŠA;GORENJA TREBUŠA;86;;;1;1870;1;;;138,9;1/1;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;pritličje;;138,9;138,4; bivalni prostor | klet;;
813109;1739;ZGORNJA ŠIŠKA;LJUBLJANA;7025;25;;;1;LJUBLJANA;CELOVŠKA CESTA;178;;25;2;2023;1;;1;26,5;1/1;;;;;0;;;2 - stanovanje;nadstropje;;26,5;21,4; bivalni prostor | klet;;
809837;754;ZGORNJA BISTRICA;SLOVENSKA BISTRICA;579;1;;;1;;;;;;13;2000;1;;;15;1/2;;;;;0;;;28 - pomožni kmetijski del stavbe;;;15;15; kmetijski prostor;;
812036;325;STRJANCI;ORMOŽ;129;1;;;1;;;;;;1;1984;1;;;16,6;1/1;;;;;0;;;60 - zidanica;pritličje;;16,6;16,6; kmetijski prostor;;
812567;2223;KOBARID;KOBARID;74;9;;;1;KOBARID;GREGORČIČEVA ULICA;6;;9;2;1900;1;;;193,4;1/1;;;;;0;;;2 - stanovanje;nadstropje;;193,4;193,4; bivalni prostor;;
812227;1476;ŠENTJERNEJ;ŠENTJERNEJ;330;8;;;1;DOBRAVICA;DOBRAVICA;5;;2;2;1980;1;;;176;1/1;;;;;0;;;2 - stanovanje;nadstropje;;176;158,3; bivalni prostor | odprta terasa, balkon, loža;;
809806;1937;HOMEC;DOMŽALE;1379;7;;;1;PRESERJE PRI RADOMLJAH;ROJE;1;;7;2;2012;1;;;79;1/1;;;;;0;;;2 - stanovanje;nadstropje;;79;66,8; bivalni prostor | klet | zaprta terasa, balkon, loža;;
812461;424;APAČE;KIDRIČEVO;247;2;;;1;;;;;;13;1958;1;;;40,3;1/1;;;;;0;;;27 - hlev;pritličje;;40,3;40,3; kmetijski prostor;;
812613;1739;ZGORNJA ŠIŠKA;LJUBLJANA;3363;520;;;1;LJUBLJANA;DERČEVA ULICA;1;B;520;2;2006;1;;;91,8;1/1;;;;;0;;;2 - stanovanje;nadstropje;;91,8;70,1; bivalni prostor | klet | odprta terasa, balkon, loža;;
811755;1723;VIČ;LJUBLJANA;10101;2;;;1;LJUBLJANA;RAMOVŠEVA ULICA;26;;2;2;2009;1;;;183,4;1/2;;;;;0;;;47 - stanovanje v dvostanovanjski stavbi;nadstropje;;183,4;154,5; bivalni prostor | odprta terasa, balkon, loža | shramba, sušilnica, pralnica;;
809061;2233;DOLJE;TOLMIN;57;1;;;1;;;;;;14;1947;1;;;18;1/2;;;;;0;;;29 - del stavbe za spravilo pridelka;pritličje;;18;18; kmetijski prostor;;
792246;657;MARIBOR-GRAD;MARIBOR;52;6;;;1;MARIBOR;PRAPROTNIKOVA ULICA;23;;4;2;1905;1;;;32,9;12/60;;;;;0;;;2 - stanovanje;pritličje;;32,9;28,9; bivalni prostor | klet;;
809096;1759;PODGORICA;LJUBLJANA;273;1;;;1;LJUBLJANA;K REAKTORJU;13;;;1;1962;1;;;54,9;1/1;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;pritličje;;54,9;46,2; bivalni prostor | odprta terasa, balkon, loža;;
809892;2605;KOPER;KOPER;814;1;;;1;KOPER;CANKARJEVA ULICA;8;;1;2;1819;1;;;75;1/1;;;;;0;;;47 - stanovanje v dvostanovanjski stavbi;pritličje;;75;53; bivalni prostor | garaža | shramba, sušilnica, pralnica;;
811967;1911;KAMNIK;KAMNIK;2007;86;;;1;KAMNIK;USNJARSKA CESTA;16;;;11;2002;1;;;63,1;1/1;;;;;0;;;21 - skladišče;pritličje;;63,1;63,1; proizvodni in skladiščni prostor;;
812499;2668;GOJŠKA PLANINA;KAMNIK;7;1;;;1;;;;;;13;1946;1;;;85,5;239/190800;;;;;0;;;27 - hlev;pritličje;;85,5;85,5; kmetijski prostor;;
812413;2166;ČEŠNJICA PRI KROPI;RADOVLJICA;357;1;;;1;OVSIŠE;OVSIŠE;2;;;1;1969;1;;;54;1/2;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;pritličje;;72;62; bivalni prostor | klet | zaprta terasa, balkon, loža;;
809991;1581;LIVOLD;KOČEVJE;439;1;;;1;;;;;;13;1970;1;;;15;1/1;;;;;0;;;28 - pomožni kmetijski del stavbe;pritličje;;15;15; kmetijski prostor;;
810531;1410;MIRNA;MIRNA;1568;163;;;1;;;;;;3;2022;1;;1;14,4;1/1;;;;;0;;;16 - garažno parkirno mesto;klet;;14,4;14,4; garažni parkirni prostor;;
812033;2407;LOZICE;VIPAVA;210;1;;;1;LOZICE;LOZICE;16;;;1;1890;1;;;230;1/1;;;;;0;;;39 - ruševina;pritličje;;230;0; ruševina;;
792295;2002;VRHNIKA;VRHNIKA;3240;7;;;1;VRHNIKA;IDRIJSKA CESTA;42;;7;11;1960;1;;;47,8;1/1;;;;;0;;;17 - del stavbe za industrijsko rabo;pritličje;;47,8;47,8; proizvodni in skladiščni prostor;;
808671;2304;NOVA GORICA;NOVA GORICA;2959;1;;;1;;;;;;4;1960;1;;;14;1/1;;;;;0;;;15 - garaža;pritličje;;14;14; garaža;;
809960;1871;TRBOVLJE;TRBOVLJE;3398;21;;;1;TRBOVLJE;NOVI DOM;32;A;20;2;1972;1;;;56,5;1/1;;;;;0;;;2 - stanovanje;nadstropje;;56,5;48,8; bivalni prostor | klet | odprta terasa, balkon, loža;;
812295;1722;TRNOVSKO PREDMESTJE;LJUBLJANA;4416;1;;;1;LJUBLJANA;TRNOVSKI PRISTAN;12;;52;10;1985;1;;;62,6;1/1;;;;;0;;;43 - šola, vrtec;klet;;62,6;62,6; poslovni prostor;;
813339;1725;AJDOVŠČINA;LJUBLJANA;1516;39;;;1;;;;;;3;2022;1;;1;12,7;1/1;;;;;0;;;16 - garažno parkirno mesto;klet;;12,7;12,7; garažni parkirni prostor;;
809894;2606;SEMEDELA;KOPER;965;28;;;1;KOPER;PRISOJE;5;;28;2;1967;1;;;56;1/1;;;;;0;;;2 - stanovanje;;;56;56; bivalni prostor;;
811333;1349;DOVŠKO;KRŠKO;434;3;;;1;SENOVO;TITOVA CESTA;101;;3;5;1960;1;;;37,9;1/1;;;;;0;;;12 - del stavbe za opravljanje storitev;pritličje;;37,9;37,9; lokal, prodajalna;;
809082;669;LOVRENC NA POHORJU;LOVRENC NA POHORJU;825;1;;;1;LOVRENC NA POHORJU;POT ŠERCERJEVE BRIGADE;3;;;13;1750;1;;;80,5;1/1;;;;;0;;;29 - del stavbe za spravilo pridelka;pritličje;;80,5;80,5; kmetijski prostor;;
812702;658;KOROŠKA VRATA;MARIBOR;1404;109;;;1;MARIBOR;GOSPOSVETSKA CESTA;19;A;109;6;1968;1;;;36,2;1/1;;;;;0;;;12 - del stavbe za opravljanje storitev;pritličje;;36,2;36; lokal, prodajalna;;
791883;1855;HRASTNIK-MESTO;HRASTNIK;725;16;;;1;HRASTNIK;LOG;1;;16;2;1972;1;;;61,3;1/1;;;;;0;;;2 - stanovanje;nadstropje;;61,3;60,2; bivalni prostor | klet;;
810477;1725;AJDOVŠČINA;LJUBLJANA;271;20;;;1;LJUBLJANA;TRDINOVA ULICA;5;;19;2;1936;1;;;75,9;1/1;;;;;0;;;2 - stanovanje;nadstropje;;75,9;69,7; bivalni prostor | klet | odprta terasa, balkon, loža;;
812650;1076;MEDLOG;CELJE;906;1;;;1;CELJE;LAVA;20;;;1;1850;1;;;464,4;1/1;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;pritličje;;464,4;360,1; bivalni prostor | klet | odprta terasa, balkon, loža | prostor z omejeno uporabo | shramba, sušilnica, pralnica;;
809161;1722;TRNOVSKO PREDMESTJE;LJUBLJANA;5343;1;;;1;LJUBLJANA;STRANSKA POT;8;;;1;1963;1;;;114;1/1;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;pritličje;;114;109; bivalni prostor | shramba, sušilnica, pralnica;;
671676;2302;KROMBERK;NOVA GORICA;1418;2;;;1;KROMBERK;INDUSTRIJSKA CESTA;7;A;2;5;2008;1;;0;282,3;1/1;;;;;0;;;9 - poslovni del stavbe;pritličje;;282,3;282,3; poslovni prostor;;
809686;1493;VELIKI PODLJUBEN;NOVO MESTO;381;1;;;1;;;;;;1;1906;1;;;91,2;1/1;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;pritličje;;91,2;91,2; bivalni prostor | klet;;
810339;1414;JELŠEVEC;MOKRONOG-TREBELNO;140;1;;;1;;;;;;13;1844;1;;;44,3;1/1;;;;;0;;;60 - zidanica;pritličje;;44,3;44,3; kmetijski prostor;;
812531;1838;LITIJA;LITIJA;448;1;;;1;LITIJA;CESTA KOMANDANTA STANETA;17;;1;2;1977;1;;;63,1;1/2;;;;;0;;;2 - stanovanje;nadstropje;;63,1;55,5; bivalni prostor | klet | odprta terasa, balkon, loža;;
812693;1723;VIČ;LJUBLJANA;5200;202;;;1;LJUBLJANA;REŠKA ULICA;17;;202;2;1976;1;;;57,5;1/1;;;;;0;;;2 - stanovanje;nadstropje;;57,5;52; bivalni prostor;;
812453;2606;SEMEDELA;KOPER;4390;1;;;1;KOPER;RAZGLEDNA ULICA;38;;;1;1996;1;;;176,4;1/1;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;pritličje;;176,4;68; bivalni prostor | klet | odprta terasa, balkon, loža;;
809329;2631;PORTOROŽ;PIRAN;2023;6;;;1;PORTOROŽ;LETOVIŠKA POT;18;;5;2;1972;1;;;50,5;1/1;;;;;0;;;2 - stanovanje;nadstropje;;50,5;40,5; bivalni prostor | klet | odprta terasa, balkon, loža;;
808683;1489;CEROVEC;NOVO MESTO;689;1;;;1;;;;;;13;1930;1;;;24;1/1;;;;;0;;;29 - del stavbe za spravilo pridelka;pritličje;;24;24; kmetijski prostor;;
811609;1321;LESKOVEC;KRŠKO;1517;1;;;1;;;;;;13;1977;1;;;18;7/10;;;;;0;;;28 - pomožni kmetijski del stavbe;pritličje;;18;18; kmetijski prostor;;
808654;681;POBREŽJE;MARIBOR;721;1;;;1;;;;;;4;1964;1;;;13,9;1/1;;;;;0;;;15 - garaža;pritličje;;13,9;13,9; garaža;;
808283;2304;NOVA GORICA;NOVA GORICA;3037;67;;;1;NOVA GORICA;DELPINOVA ULICA;18;B;67;14;2011;1;;0;4,4;1/1;;;;;0;;;21 - skladišče;klet;;4,4;4,4; proizvodni in skladiščni prostor;;
808739;1761;DOL PRI LJUBLJANI;DOL PRI LJUBLJANI;741;11;;;1;VIDEM;VIDEM;9;B;11;2;2008;1;;;83,8;1/1;;;;;0;;;2 - stanovanje;nadstropje;;83,8;60,3; bivalni prostor | klet | odprta terasa, balkon, loža;;
812404;1871;TRBOVLJE;TRBOVLJE;3416;4;;;1;TRBOVLJE;NOVI DOM;45;;4;2;1955;1;;;106,2;1/1;;;;;0;;;2 - stanovanje;pritličje;;106,2;94,3; bivalni prostor | klet | odprta terasa, balkon, loža;;
811768;1652;RAKITNA;BREZOVICA;961;1;;;1;;;;;;13;1970;1;;;6,3;1/1;;;;;0;;;28 - pomožni kmetijski del stavbe;pritličje;;6,3;6,3; kmetijski prostor;;
809737;1316;STARA VAS;KRŠKO;734;7;;;1;KRŠKO;CANKARJEVA ULICA;3;A;7;2;1983;1;;;48,3;1/1;;;;;0;;;2 - stanovanje;nadstropje;;48,3;41,4; bivalni prostor | klet | odprta terasa, balkon, loža;;
